dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000143783.jpg.png,-0.03212641552090645
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000146162.jpg.png,-0.030284425243735313
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000153631.jpg.png,-0.04931298643350601
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000156985.jpg.png,-0.03427901864051819
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000160402.jpg.png,-0.058705322444438934
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000160589.jpg.png,-0.03707834705710411
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000161654.jpg.png,-0.041520245373249054
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000163645.jpg.png,-0.049134910106658936
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000163679.jpg.png,-0.05299513787031174
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000166932.jpg.png,-0.04014159366488457
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000168260.jpg.png,-0.04982247203588486
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000169181.jpg.png,-0.040212735533714294
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000170765.jpg.png,-0.047817107290029526
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000173640.jpg.png,-0.02799788862466812
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000174503.jpg.png,-0.04726037010550499
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000175609.jpg.png,-0.04376811534166336
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000180079.jpg.png,-0.029620975255966187
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000183835.jpg.png,-0.04538031294941902
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000190915.jpg.png,-0.049378570169210434
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000190929.jpg.png,-0.05766083672642708
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000193398.jpg.png,-0.03859667852520943
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000195716.jpg.png,-0.03751483932137489
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000197263.jpg.png,-0.05709695816040039
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000202388.jpg.png,-0.05634007975459099
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000204289.jpg.png,-0.042709287256002426
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000210363.jpg.png,-0.03929216042160988
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000211041.jpg.png,-0.029079794883728027
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000211445.jpg.png,-0.02495785802602768
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000217034.jpg.png,-0.04622195288538933
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000220511.jpg.png,-0.06422886252403259
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000221169.jpg.png,-0.046385347843170166
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000221814.jpg.png,-0.04176845774054527
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000227691.jpg.png,-0.03881440311670303
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000230272.jpg.png,-0.040790215134620667
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000233627.jpg.png,-0.04901859164237976
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000237496.jpg.png,-0.06032940372824669
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000240965.jpg.png,-0.039134714752435684
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000247603.jpg.png,-0.03656177222728729
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000249835.jpg.png,-0.04930824786424637
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000250579.jpg.png,-0.035252347588539124
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000264179.jpg.png,-0.0377219095826149
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000274418.jpg.png,-0.027589254081249237
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000278395.jpg.png,-0.03645318001508713
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000288884.jpg.png,-0.02462831698358059
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000289740.jpg.png,-0.038615111261606216
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000290946.jpg.png,-0.053296416997909546
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000293452.jpg.png,-0.05941552668809891
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000296112.jpg.png,-0.059893473982810974
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000297191.jpg.png,-0.04545854032039642
/mnt/hdd-data/vaidya/dataset_512/coco,512,max,clean,lpips_vgg_2,000000297620.jpg.png,-0.03637097030878067
