dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_is_laying_in_an_open_suitcase_on_top_of_some_c_b194f520-a44e-49da-81f5-5ac125abf45a_2.png,-0.034306835383176804
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_is_laying_in_an_open_suitcase_on_top_of_some_c_b194f520-a44e-49da-81f5-5ac125abf45a_3.png,-0.03167662024497986
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_laying_on_top_of_a_laptop_photography__20b65377-da96-47ec-bdb4-973de2f68ca8_0.png,-0.016698988154530525
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_laying_on_top_of_a_laptop_photography__20b65377-da96-47ec-bdb4-973de2f68ca8_1.png,-0.020858174189925194
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_laying_on_top_of_a_laptop_photography__20b65377-da96-47ec-bdb4-973de2f68ca8_2.png,-0.019202744588255882
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_laying_on_top_of_a_laptop_photography__20b65377-da96-47ec-bdb4-973de2f68ca8_3.png,-0.025810956954956055
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_standing_on_a_desk_photography_--v_6_518db5eb-97d1-4a72-ba34-ddd3d0e2d203_0.png,-0.01784607768058777
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_standing_on_a_desk_photography_--v_6_518db5eb-97d1-4a72-ba34-ddd3d0e2d203_1.png,-0.01727331057190895
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_standing_on_a_desk_photography_--v_6_518db5eb-97d1-4a72-ba34-ddd3d0e2d203_2.png,-0.01859789900481701
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_cat_that_is_standing_on_a_desk_photography_--v_6_518db5eb-97d1-4a72-ba34-ddd3d0e2d203_3.png,-0.021836446598172188
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_city_street_on_a_rainy_day_with_people_taking_cove_a82f199e-7273-4ac0-97ea-5beb1fa7e6a6_0.png,-0.04418763518333435
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_city_street_on_a_rainy_day_with_people_taking_cove_a82f199e-7273-4ac0-97ea-5beb1fa7e6a6_2.png,-0.053177714347839355
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_city_street_on_a_rainy_day_with_people_taking_cove_a82f199e-7273-4ac0-97ea-5beb1fa7e6a6_3.png,-0.044668808579444885
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_couple_equipped_with_umbrella_hats_taking_a_break__0b710f96-8031-4276-9f89-db5a8edafe8a_0.png,-0.027608288452029228
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_couple_equipped_with_umbrella_hats_taking_a_break__0b710f96-8031-4276-9f89-db5a8edafe8a_1.png,-0.04134656861424446
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_couple_equipped_with_umbrella_hats_taking_a_break__0b710f96-8031-4276-9f89-db5a8edafe8a_2.png,-0.026979757472872734
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_couple_equipped_with_umbrella_hats_taking_a_break__0b710f96-8031-4276-9f89-db5a8edafe8a_3.png,-0.025728391483426094
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_is_looking_at_the_camera_sadly_photography_--v_896fa343-24d6-42e3-af07-dd8b1fbc8767_0.png,-0.027109965682029724
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_is_looking_at_the_camera_sadly_photography_--v_896fa343-24d6-42e3-af07-dd8b1fbc8767_2.png,-0.03486769273877144
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_is_looking_at_the_camera_sadly_photography_--v_896fa343-24d6-42e3-af07-dd8b1fbc8767_3.png,-0.03125840798020363
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_laying_on_its_side_with_a_remote_control_under_94800d46-1c1b-4a60-b15d-5dfdaeb4d077_0.png,-0.023041320964694023
