dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_399058.png,-0.00640315655618906
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_40387.png,-0.012239922769367695
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_40748.png,-0.013877659104764462
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_411948.png,-0.003360301721841097
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_419236.png,-0.011151296086609364
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_427423.png,-0.007091608364135027
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_438654.png,-0.006201519630849361
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_440027.png,-0.010350866243243217
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_450323.png,-0.00888972170650959
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_450531.png,-0.007313446141779423
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_451559.png,-0.00930444709956646
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_456541.png,-0.011855492368340492
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_457183.png,-0.009280485101044178
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_463790.png,-0.00842548068612814
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_491169.png,-0.008857108652591705
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_50345.png,-0.007395450957119465
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_506682.png,-0.009211450815200806
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_511481.png,-0.010322499088943005
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_529169.png,-0.00654489453881979
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_536132.png,-0.008344114758074284
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_539255.png,-0.015287689864635468
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_55355.png,-0.0066185276955366135
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_561026.png,-0.01449539139866829
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_564567.png,-0.014340827241539955
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_568627.png,-0.008764977566897869
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_578052.png,-0.010175826027989388
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_585929.png,-0.01713455654680729
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_586164.png,-0.010046226903796196
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_603131.png,-0.011640540324151516
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_604844.png,-0.005230570677667856
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_60892.png,-0.007783717010170221
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_610994.png,-0.011746623553335667
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_61129.png,-0.012419282458722591
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_611870.png,-0.01635715365409851
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_62685.png,-0.005148852709680796
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_629606.png,-0.009737588465213776
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_629912.png,-0.006915655918419361
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_636235.png,-0.006561284884810448
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_636771.png,-0.0065079908818006516
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_639414.png,-0.009580699726939201
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_65072.png,-0.009335406124591827
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_65098.png,-0.016825510188937187
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_686451.png,-0.01150970533490181
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_687893.png,-0.015771247446537018
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_689722.png,-0.00451173260807991
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_700600.png,-0.010149121284484863
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_709988.png,-0.0100677739828825
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_714564.png,-0.013035232201218605
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_7221.png,-0.008752362802624702
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_727986.png,-0.006596083752810955
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_739599.png,-0.0147837083786726
